page,comment,scale
Page_4,"Doposiaľ som bola s výrobkami Cien spokojná, po otestovaní si ich pravidelne kupujem ( kozmetiku), zatiaľ som však vlasové výrobky Cien Professional nevyskúšala.Tak si hovorím, teraz je príležitosť n ich získanie. Ak sa mi osvedčia, budem pravidelným odberateľom týchto výrobkov. :)",2
Page_4,s vyrobkami Cien som spokojna a rada u vas nakupujem :-),2
Page_4,llebo je to skvela vladova kozmetika,2
Page_4,Lebo milujeme kozmetiku Cien :-) Naša celá rodinka ju používa a sme s ňou veĺmi spokojní. Ďakujeme :-D,2
Page_4,"Pretože každé ráno, len čo vstávam, hneď do LIDL cestu dávam. Kúpim všetko, čo mi treba...kozmetiku, aj kus chleba. Tak sa modlím -  C´est la vie -  nech sa šťastie unaví. Nech si sadne presne sem, hneď mu kreslo prinesiem.",2
Page_4,"Lidl kozmetika nepotrebuje drahú reklamu, nepresviedča o svojej kvalite vysokou cenou, ale presviedča nás radom spokojných zákazníkov. Patrím k nim aj aj. V Lidli pravidelne nakupujem nielen potraviny, ale aj kozmetiku a nejaká tá maličkosť by ma potešila.",2
Page_5,"A ja som myslel že nič krajšie ako Big Mac na svete nieje, mýlil som sa, môj život sa zmenil 😍 ďakujem.",2
Page_5,Včera som ho zbombovala za dve minútky :) mnam,2
Page_5,Petronela od dnes ;) klasika jak big mac akurát väčšie.mäso a syry dva :),2
Page_5,"Dnes som bol vyskúšať,  neviem či to bolo len nadšenie alebo snaha zamestnancov úspešne predviesť nový sezónny produkt, ale prišiel mi oveľa šťavnatejší a bohatší v každom smere. Milujem Big Mac ale Grand Big Mac som si zamiloval Grandiozne bol perfektný !",2
Page_5,"Ráz jedného rána ,ked som prišlá do Mc McDonald's, mi ponúkli kávu za úsmev , bolo veľmi milé prekvápenie .",2
Page_5,"Jediný dobry hamburger ktorý mi od Vás chutil, bol oštiepok ! Ten bol proste bombový! 

A syrová sezóna nonstop vypredaná...",2
Page_5,"dvojity big mac? ts. ked uz, tak dvojity Big Tasty Bacon :-D",2
Page_5,"Veľmi rada chodievám , si posedieť do Megdonaldu, a rada pridem si dať špecialitu zo syrom.",2
Page_5,"Ja som uplne spokojna s nasim v Presove. Citim sa tam spokojne a pohodlne,obsluha je rychla a detsky kutik super....cmuk...",2
Page_5,najlepsia vec v Mekaci!!!!!! uz iba na to chodim,2
Page_5,Ludia vy ste take zabavne ovce 😂 robil som vyse 4roky v mc a poviem vam jedno ze oni nemaju v potrebe klamat ich produkty su 100% s kazdodennou kontrolou rozbormi. Hranolky ked nesplnaju  istu dlzku ich vyhadzuuje stroj co to sackuje takyto system nema ani mccain. Olej ma presny pocet opotrebovania je cerstvy  neprepaleny fritezy su jedny s najlepsich na trhu ktore ti reguluju teplotu na desatinu stupna presne a ihned vyrovnava teplotu ked tam pacnete zmrznute hranolky. Jedol som miliardu hranoliek a nech si hovori kto chce co chce take vybavenie s takymi presnostami takou kvalitou chutou cerstvostou nema nikto na trhu! Robil som aj v inych retazcoch aj pobockach a ziadna nemala taku kontrolu kvality! Ked sa dovazaju tie hranolky do pobociek nesmie byt poskodena krabica a nesmie stupnut teplota nad -15 inac ich odmietne pobocka a dostanu novu zasielku povedzte mi kto kde kedy odmietne zasielku. Takze oveckujte sa nadalej zato ze nejaka konkurencia natocila nejake video ze som aha ako sa to robi ved to je komedia to mozete aj vy doma natocit 😂😂😂 vy kebyze ste podnikatel a je nad vami firma tak za kazdy cenu chcete sa dostat nad nu zobrat jej zakaznikov a znicit ju nech vas nikdy neohrozuje. A mc donalds uz kolko veli trhu fastfoodov? Fuuu dlho co ked sa v banskej bystici otvorila prva pobocka na slovensku v oktrobri 1995 pecka ne? Kolko uz su pri vas a stale to chuti rovnako. PS: nejem mcdonalds lebo sa stavujem zdravo,2
Page_5,"Podľa mňa tie nekompromisné pravidlá u vás dú tie najlepšie, ešte sa mi ani raz nestalo, že by mi hranolky nechutili, alebo že by boli studené, alebo že by sa mi po nich grgala masť.",2
Page_5,"A inak tie hranolky sú vlastne : škrob s olejom a soľou. Pre ostatných - skúste si len tak zo srandy dať na lyžicu/lyžiclku trochu oleja (olivového) a POSILIŤ ho. Chuciť bude zaručene, nakoľko z evolučného hladiska po milóny rokov bola soľ pre ľudské bytosti VZÁCNA, a preto keď sa Vám náhodou dostane do úst, je aktivovaný akýsi reflex, aby ste viac jedli (a samozrejme, že je to predsa chutné, keďže soľ bola viac menej ""luxusom"", pre ľudí v našich podmienkach(t.j- nie ludí pri mori) (veď soľ sa predsa nevyskytuje všade po zemi, narozdiel od zemiakov, no nie? - viď rozprávka : Soľ nad zlato) a to je rovnako aj dôvod, prečo sa dáva soľ prakticky všade (aj do mäsa, aj do čokoládových tyčiniek, a áno, pravdepodobne aj do jedla, ktoré ste mali naposledy =) )",2
Page_6,Pekná fotka ;),2
Page_6,Tento sa vam velmi vydaril Marketing 😃👏👍,2
Page_6,"musím povedať, ža ma veľmi potešila, keď mi prišla na email :D",2
Page_6,Vyuzil som to pred rokom a super..vsetko bez problemov,2
Page_6,ja už som nakupil :) lahko a rychlo to šlo cc 10minut  :P,2
Page_7,Blahoželám a ďakujem za skutočne férove služby.Teším sa na ďalšie spoločné roky😊,2
Page_7,"Gratulujem, som s Vami uplne odzaciatku od prveho dna na trhu :) 🎂🎈🎆🎊🎇🎉🍻🍷🍶🍹🍸👏🎁💐",2
Page_7,všetko naj naj k 9 rokom praje Andy s rodinou sme svami moc spokojni a dakujeme za služby ktore poskitujete,2
Page_7,"Všetko najlepšie a veľa úspechov preto, že ste fér! 🎂",2
Page_7,"Vsetko najlepsie,ste dobri",2
Page_7,Uuuha to som rad ze do feroveho sveta patrim skoro cca 7 rokov ....je mozne vas poziadat o maly darcek,2
Page_7,TOP idea! Veľmi príjemné spracovanie. Super.,2
Page_7,Naozaj veľmi pekná reklama 😊,2
Page_7,To je take krásne😃,2
Page_7,Perfektná 🔝,2
Page_7,♥,2
Page_7,Aj mne sa to paci.,2
Page_7,"Sánkovačka bez úrazov :) 
 Vsetko prebehlo hladko spokojna :)",2
Page_7,Ano som spokojna *×+ 🎈💝🎈,2
Page_7,hahaha super video :)),2
Page_7,"Velmi pritahujuce video, mate dobru marketingovu agenturu (y)",2
Page_7,Ku gratulácii sa pripájam aj s rodinou!,2
Page_8,"Ahoj zuzi, každý má právo na svoj názor, ale  ja s obsahom Tvojho príspevku plne súhlasím-",2
Page_8,"Konecne sa prichadza na to,co je potrebne ucit v skolach.Nie zapratat hlavy vacsinou zbytocnostiami.",2
Page_8,Jediny ciel je dostat sa cez deti k rodicom :D jednoznacny ciel je jasny :D ako ze klobuk dole ! Bomba napad od OVB :D,2
Page_8,bola to brutáln časť :),2
Page_8,Super. :-),2
Page_8,"ste úžasní,že pomáhate",2
Page_8,"V každom biznise sú aj podstivy aj podvodníci. Ja osobne som sa pred viac rokmi stretla s podvodníkom oblbovačom 
. Dnes sa stal môj manžel podstivy pracovník  OVB. A to len pre to aby si ustrážil sám svoju hypoteku. Dnes má už dobre meno, veľa spokojných klientov,ktorý si ho už dokonca pozývajú aj sami.",2
Page_8,uz sa stalo :),2
Page_9,"Už ich mám asi týždeň konkrétne Classic a som zatiaľ naozaj spokojný. Odozvy sú okamžité, batéria pri neustálom spojení s Galaxy Note 4 vydrží  hravo 3dni. Cez wifi som to zatiaľ neskúšal - nebolo treba. A po doinštalovaní Mr.Time Maker mate k dispozicii naozaj zaujímavé ciferníky :) Celkovo som zatiaľ naozaj spokojný. Čo sa týka tej absencie telefonovania, tak to je naozaj individuálne. Osobne si neviem predstaviť, že budem chodiť po ulici a rozprávať sa s hodinkami :)",2
Page_9,"Ja som ho mal raz v ruke a je úžastný
Krástny",2
Page_9,Na parádu,2
Page_9,"Nepouzivam tie hodiny aj tak, zerie to battery... sice nechapem ako je mozne, na tom telefone neskutocne dlho vydrzi bateria..  :) od samsungu mam uz piaty fon ale dufam ze mi edge vydrzi co najdlhsie :) samsung je proste TOP! ✅👆",2
Page_9,Používam to je to super,2
Page_9,"Veeĺká spokojnosť s telefónom...
Je proste top..a iny ako Samsung nikdy.. 😉",2
Page_9,Na parádu dlho používam.,2
Page_9,"lebo je to šupa ...sen noci svätojánskej a ja chcem vďaka nemu zažiť to čo som nikdy nezažila chcem ho držať v ruke, nechcem z neho spustiť zrak, keď zazvoní srdce mi podskočí a celé telo sa roztancuje že to môj Samsung na mňa volá :) som len tvoj :)",2
Page_9,Pretože je fenomenálny!!!,2
Page_9,"pretože som kompatibilný Tv, tablet a teraz už aj telefón",2
Page_9,"Samsung mobil, tablet, hodinky, TV ...mám preto, lebo mi vyhovuje tým čo v sebe má a je spoľahlivý už radu rokov 👍😉",2
Page_9,Pretože ho vlastním ❤,2
Page_9,Pretože SAMSUNG !!!!,2
Page_9,"Milujem samsung lebo mi dovoluje ostat v spojeni s ludmi, ktorych mam rada; lebo mi dovoluje robit veci, ktore mam rada; lebo vdaka nemu mam vo vrecku vsetko co potrebujem (telefon, pc, fotak..).. len keby mu baterka vydrzala trosku dlhsie... :)inak super :)",2
Page_9,Ja jednoznacne preto lebo zatial mi vsetko od samsungu spolahlivo funguje uz 7rokov bez jedinej zavady ak nepocitam baterku na sgs2 :P ma spolahlive produkty a paci sa mi ako na smart tv ma peknu podporu USB zariadeni a formatov a ako dokaze z videa slabsiej kvality vytiahnut pekny obraz ci prehravat cez medialny server a hlavne sa mi paci spolupraca playstation a smart tv kde v novych produktoch tv je mozne hrat playstation hry zatial asi len v usa a UK ale snad coskoro aj tu u nas ;)  ale je to pecka a najviac sa mi paci ze sa firma vysvihla od predaju zeleniny do takych svetovych rozmerov :P,2
Page_9,"Telefon, ktory sa prisposobi mne, nie ja jemu...",2
Page_9,Lebo je to U mňa naj telefón V každom ohľade.,2
Page_9,SAMSUNG Nové riešenia pre modrý svet.,2
Page_9,"Lebo mame vsetko od samsungu - telefon,televizor, harddisky atd. a ked sa pokazi stare,tak bude napriklad aj pracka, pocitac :-)",2
Page_9,Note 4 MAXI SPOKOJNOSŤ ; ),2
Page_9,To sa neda opisat preco prave samsung...keby niet samsungu tak si nepozrem nic pretoze mam tv samsung...ani sem by som nepisal a nemal by som ziadny profil pretoze vsetko riesim na mojom smartfone samsung...ziadnu pracu by som nespravil keby som nemal ativ book 9 od samsungu...nic by som o sebe nevedel a hlavne udaje o spanku vdaka gearS od samsungu a hudba ktora je moj zivot a ktoru si spolu so samsungom vychutnavam vdaka gear circle ked cestujem...a dalsie spotrebice ktore planujem nakupit do noveho domu ktory si zasluzi premiovu znacku ktora domacnost tvori dokonalou...SAMSUNG the best 👑,2
Page_9,"Samsung milujem nielen preto, že je najlepší a roky používam len Samsung, ale aj preto, že mám televízor samsung a Samsung links, takže mám prepojený televízor, počítač a mobil a to pri iných značkách nie je možné.",2
Page_9,Samsung je záruka  kvality  a nadčasový,2
Page_9,samsung svojimi technoogiami dava doteraz nevidane moznosti... preto!!!,2
Page_9,"Samsung je štýl, elegancia a budúcnosť teraz !",2
Page_9,"U nás samsung vedie, vlastne skoro  v celej rodine :D No najviac milujem ten svoj Samsung Galaxy Fame, ktorý je lepší a odolnejší ako iné odolné mobily :) pád z výšky mu nevadí - letí po schodoch rýchlosťou svetla :D To sa stáva, keď ho nechám na zábradlí a niekto mi zavolá.. no milujem ho, pretože stále ešte žije :) okrem pár škriabančekov nemá nič :) Preto si vždy vyberám Samsung.. aj predchodca bol Samsung :) aj TV je Samsung :D dokonca aj darček k minulým Vianociam bol Samsung.. a zdá sa, že aj tieto Vianoce nás Samsung chytí :D 
""Samsungu proste neutečieš"" ;) 
Musím uznať - je to kvalitná značka, nech už vyrába čokoľvek :) My sme vždy boli spokojní ;) (y)",2
Page_9,"Je to skratka skvela značka ktora je spolahliva a kvalitna.Ja som z touto znackou velmi spokojna a to nie len čo sa tyka telefonou ale aj ostatnej elektroniky (televizory,tablety,Chladničky atd) VEĽKA SPOKOJNOSŤ :)",2
Page_9,Konečne niečo pre ľavákov 👌,2
Page_10,najlepší spotrebič,2
Page_10,Tato stranka sa mi už dlhsiu dobu paci a je cim dalej lepsia. (Y),2
Page_10,"Super, tesim sa :) Hlavne preto, ze mam plyn od niekoho ineho, takze platim este menej...yeeaaah",2
Page_10,Dakujem   velmi  pekne   vyhrala som  velmi  sa tešim nikdy som nič nevyhrala teraz prvý krat,2
Page_10,Dakujem za sluchadla dnes dorazili :),2
Page_10,jasnacka moj najoblubenejsi ndodavatel zboznujem moje spp,2
Page_10,Dobrý výber👍 🌅🏊🏄✌,2
Page_10,"Závratný objav z dielne SPP,prepíše dejiny varenia vody.",2
Page_10,Konecne,2
Page_10,"Ste neskutočne šikovní, 34 sekúnd je správna odpoveď ;)",2
Page_10,"Ja zvládam denne 60-70 hovorov,moje maximum bolo 111,call centrum telekom",2
Page_10,v pohode áno,2
Page_10,spp zboznujem je to moj milacik jedini praciovnici spp su cesni vzdy sa tesim z ich nastervi je to moje oblubene,2
Page_11,To pozadie je mega! Prirodzena ruzova T-comu sa na tom super vynima :)  dobra idea,2
Page_11,Maximálna spokojnosť s7 egde,2
Page_11,"super aplikácia, oplatí sa platiť za ňu, hlavne keď už rok nefunguje, v predošlej verzii vypisovalo nepodarilo sa načítať dáta a teraz len načítava a nič sa nespustí. ios 9.0.2 s jailbreakom",2
Page_11,"panovi Mackovi fandim... pamatam si ho, ked zacinal v PC Revue kedysi a stale z neho srsi kopec nadsenia pre technologie ... vdaka aj za tuto reportaz :-)",2
Page_11,"S takým  nadšením s akým p. Macko vie nám ukazovať všetky zákutia IT či teraz či v jeho reláciách, to iný nedokáže! Ďakujem p. Macko!",2
Page_11,Neuveritelny telefon.top fakt neskutocna spokojnost,2
Page_13,"VUB mam celkom rad, predtym som bol od 1986 vo Sporitelni, ale ti nevedeli co si pytat za sluzby! Od roku 2004 so vo VUB a som celkom spokojny! Keby este znovu otvorili moznost otvarat cudzozemne terminovane ucty cez IB, tak budem spokojny na 100%!!!",2
Page_13,"Pre seba ano, su bezpecni.",2
Page_13,"Hm, ja som s VUB spokojná",2
Page_13,mam tu nalepku je to super vec,2
Page_13,toto zacnem neskor ked budem zbehlejsi v internet bengingu som vo vub banke uz 23 rokou a som rad ze sa to neustale vylepsuje paradna banka zo sluzbami ktora dnesna doba vyzaduje nuz nech sa vam dari nevymenil by som tuto banku za ziadnu inu,2
Page_13,od maja platim len kartami amerikan expres a pay vay su to perfektne karty ozaj na vysokej urovni uz nemusim mat v penazenke ako sa hovori ani halier je to vynikajuca vec tieto karty som nad mieru spokojny,2
Page_13,Páči sa mi :3,2
Page_13,"redesign appky je super, rychlost vynikajuca. Uplna spokojnost ;)",2
Page_13,aj ja som bol milo prekvapený :),2
Page_14,Mam rada prirodu a kvety obzvlast mne by sa tam relaxovalo super.☺,2
Page_14,Prekrasne,2
Page_14,"Mne by sa chcelo,milujem kvety :-)",2
Page_14,Jednoznačne úžasné! :-) chcela by som mať takú živú stenu..,2
Page_14,Ja by som bola uchvatená ;-),2
Page_14,Nadhera.,2
Page_14,Krasa hned by som to prijala . 😀😀😀,2
Page_14,Krasne!!!,2
Page_14,Sikovny ludia ma inspiruju 👍🏻😉,2
Page_14,Mal som moznost vidiet osobne a ide skutocne o vyborny projekt po vsetkych strankach...,2
Page_14,Krasene,2
Page_14,"Západ slnka z obyvačky je asi TOP :-) lebo naj obývanejšia čast bytu teda denná čast teplá a tam kde je spálna natreba prehrievat. V spálni je lepší chlad a prítmie :-). Ešte k tej obyvke : Ked sa pozera na ten západ slnka cez krásne velké hliníkové oknná 3x3 m z gauči pri víne . Je nie len uzitočne ,ale aj pekné a praktické a navyše aj romantické :-) . A krásny výhľad je liek na depresiu na celý život ;-)",2
Page_14,Vyzera to velmi pekne :),2
Page_14,Spravne spojenie teorie a praxe!,2
Page_14,Veľmi pekne napadite.Mne sa to veľmi páči.,2
Page_14,Aj ja chcem take,2
Page_14,Mile prekvapenie uz sa tesime...👍,2
Page_14,Parada. Takto si predstavujem nove projekty,2
Page_14,Dobrý nápad,2
Page_14,"Kniha vyzera uzasne, ochutnala by som nieco finske. Navarit by som to ale mohla len ak by som mala tuto knizku :) SUOMI ;)",2
Page_14,"Myslim si ze je to pecka. Dokonale presvetluje a opticky zvacsuje priestor v ktorom sa zhromazduju studenti a vdaka sice postarsiemu motivu hlinikoveho resp. oceloveho rasteru presklenej fasady, ktory predsa len ozivili vyrazne velkymi medzerami medzi jednotlivymi profilmy a doplnili to netradicnym tupym uhlom steny, ktory s viditelne odlisnym elipsovitym tvarom strechy a optickym zasahom do zorneho pola presklenej steny vyvolava pocity ze aj nepravidelne a odlisne tvary sa mozu skombinovat do uzastnej progresivnej podoby v kombinacii s drevenym obkladom
SKLO+OCEL+DREVO+VELKY PRIESTOR.....
. davam LIKE ! :)",2
Page_14,...paletove debnicky su super ☺,2
Page_14,"Mala som tu cest osobne sa stretnut  pani Zuzku ,naozaj je uzasna zena,a klobuk dole prajem jej aby sa jej darilo velmi dobre zivote lebo je sikovna",2
Page_14,Skvely profesional... Osobna skusenost... 😄😄😄👍,2
Page_14,15 rokov hovorí samo za seba! 🌹,2
Page_14,"Tím YIT sa užasne popasoval s rekonštrukciou. Výzvu ste zvládli perfektne. Pred rokom to veru vyzeralo "" na zaplakanie"" :-).",2
Page_14,vydarene!!!,2
Page_14,nadherne,2
Page_14,Krasne! :) a to sa da len tak vyrolovat travnik na balkon alebo sa to robi nejak specialne?,2
Page_14,Super!,2
Page_14,bolo tam nadherne len skoda ze uz tam neni v 2.etape prazdny dvojizbovy byt chned by som brala velmi sa mi tam pacilo nadherne prostredie a no krasa,2
Page_14,"Ďakujeme, bolo to výborné ;)",2
Page_14,Tesim sa!uz som prihlasena :3 kazdy vecer pred spanim sa vidim ako si zariadujem moj novy byt v tammi! :D ♥,2
Page_14,nadhera! to musel byt zazitok! :) blahozelam,2
Page_14,"Nádhera, tam by som vedela žiť a byť šťastná...trebårs aj sama :o)))))))",2
Page_14,Wauuu,2
